RecipeManagementType,1003,ObjectType
RecurrentPrognosisType,1004,ObjectType
TTDResultReadyEventType,1006,ObjectType
TTDResultManagementType,1007,ObjectType
JobStatisticsType,1009,ObjectType
TextileTestingDeviceType,1010,ObjectType
MachineStatisticsType,1012,ObjectType
TTDResultType,2003,VariableType
RecipeIdDataType,3003,DataType
ExchangeablePartDataType,3006,DataType
OptionalModuleDataType,3009,DataType
StatisticResultContentDataType,3012,DataType
StatisticResultContentWithUnitsDataType,3015,DataType
RecipeDataType,3018,DataType
TTDResultMetaDataType,3022,DataType
JobOrderDataType,3025,DataType
TestNumDataType,3028,DataType
SampleInfoDataType,3031,DataType
TestProcedureIdDataType,3034,DataType
TextileTestingDeviceType_MachineryBuildingBlocks_MachineryOperationMode,5001,Object
RecipeIdDataType_Encoding_DefaultBinary,5002,Object
RecipeIdDataType_Encoding_DefaultXml,5003,Object
RecipeIdDataType_Encoding_DefaultJson,5004,Object
ExchangeablePartDataType_Encoding_DefaultBinary,5005,Object
ExchangeablePartDataType_Encoding_DefaultXml,5006,Object
ExchangeablePartDataType_Encoding_DefaultJson,5007,Object
OptionalModuleDataType_Encoding_DefaultBinary,5008,Object
OptionalModuleDataType_Encoding_DefaultXml,5009,Object
OptionalModuleDataType_Encoding_DefaultJson,5010,Object
StatisticResultContentDataType_Encoding_DefaultBinary,5011,Object
StatisticResultContentDataType_Encoding_DefaultXml,5012,Object
StatisticResultContentDataType_Encoding_DefaultJson,5013,Object
StatisticResultContentWithUnitsDataType_Encoding_DefaultBinary,5014,Object
StatisticResultContentWithUnitsDataType_Encoding_DefaultXml,5015,Object
StatisticResultContentWithUnitsDataType_Encoding_DefaultJson,5016,Object
RecipeDataType_Encoding_DefaultBinary,5017,Object
RecipeDataType_Encoding_DefaultXml,5018,Object
RecipeDataType_Encoding_DefaultJson,5019,Object
TTDResultMetaDataType_Encoding_DefaultBinary,5020,Object
TTDResultMetaDataType_Encoding_DefaultXml,5021,Object
TTDResultMetaDataType_Encoding_DefaultJson,5022,Object
JobOrderDataType_Encoding_DefaultBinary,5023,Object
JobOrderDataType_Encoding_DefaultXml,5024,Object
JobOrderDataType_Encoding_DefaultJson,5025,Object
TestNumDataType_Encoding_DefaultBinary,5026,Object
TestNumDataType_Encoding_DefaultXml,5027,Object
TestNumDataType_Encoding_DefaultJson,5028,Object
SampleInfoDataType_Encoding_DefaultBinary,5029,Object
SampleInfoDataType_Encoding_DefaultXml,5030,Object
SampleInfoDataType_Encoding_DefaultJson,5031,Object
TestProcedureIdDataType_Encoding_DefaultBinary,5032,Object
TestProcedureIdDataType_Encoding_DefaultXml,5033,Object
TestProcedureIdDataType_Encoding_DefaultJson,5034,Object
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement,5035,Object
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl,5036,Object
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderResults,5037,Object
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement,5041,Object
TTDResultManagementType_Results,5042,Object
TTDResultManagementType_ResultTransfer,5043,Object
TextileTestingDeviceType_Identification,5044,Object
TextileTestingDeviceType_MachineryBuildingBlocks,5045,Object
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_Results,5046,Object
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer,5047,Object
TextileTestingDeviceType_MachineStatistics,5049,Object
TextileTestingDeviceType_Notification,5050,Object
TextileTestingDeviceType_RecipeManagement,5051,Object
Server_Namespaces_http___opcfoundation_org_UA_TTD_,5054,Object
TextileTestingDeviceType_MachineryBuildingBlocks_MachineryItemState,5055,Object
TextileTestingDeviceType_MachineryBuildingBlocks_MachineryOperationMode_CurrentState,6001,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_CurrentState,6002,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_CurrentState_Id,6003,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_EquipmentID,6004,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_JobOrderList,6005,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_MaterialClassID,6006,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_MaterialDefinitionID,6007,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_MaxDownloadableJobOrders,6008,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_PersonnelID,6009,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_PhysicalAssetID,6010,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderControl_WorkMaster,6011,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderID_InputArguments,6012,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderID_OutputArguments,6013,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderState_InputArguments,6014,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderState_OutputArguments,6015,Variable
RecipeManagementType_RecipeIds,6016,Variable
TextileTestingDeviceType_RecipeManagement_RecipeIds,6017,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_MachineryOperationMode_CurrentState_Id,6027,Variable
TTDResultType_ResultMetaData,6028,Variable
TTDResultType_ResultMetaData_HasTransferableDataOnFile,6029,Variable
TTDResultType_ResultMetaData_IsPartial,6030,Variable
TTDResultType_ResultMetaData_CreationTime,6031,Variable
TTDResultType_ResultMetaData_ProductInstanceUri,6032,Variable
TTDResultType_ResultMetaData_TesterSampleResultId,6033,Variable
TTDResultType_ResultMetaData_SampleId,6034,Variable
TTDResultType_ResultMetaData_TesterJobId,6035,Variable
TTDResultType_ResultMetaData_CanBeDeleted,6036,Variable
TTDResultType_ResultMetaData_JobOrder,6037,Variable
TTDResultReadyEventType_Result,6038,Variable
TTDResultReadyEventType_Result_ResultMetaData,6039,Variable
TTDResultReadyEventType_Result_ResultMetaData_CanBeDeleted,6040,Variable
TTDResultReadyEventType_Result_ResultMetaData_CreationTime,6041,Variable
TTDResultReadyEventType_Result_ResultMetaData_HasTransferableDataOnFile,6042,Variable
TTDResultReadyEventType_Result_ResultMetaData_IsPartial,6043,Variable
TTDResultReadyEventType_Result_ResultMetaData_JobOrder,6044,Variable
TTDResultReadyEventType_Result_ResultMetaData_ProductInstanceUri,6045,Variable
TTDResultReadyEventType_Result_ResultMetaData_SampleId,6046,Variable
TTDResultReadyEventType_Result_ResultMetaData_TesterJobId,6047,Variable
TTDResultReadyEventType_Result_ResultMetaData_TesterSampleResultId,6048,Variable
RecipeManagementType_GetRecipeIds_OutputArguments,6049,Variable
RecipeManagementType_GetRecipe_InputArguments,6050,Variable
RecipeManagementType_GetRecipe_OutputArguments,6051,Variable
RecipeManagementType_SetRecipe_InputArguments,6052,Variable
RecipeManagementType_DeleteRecipe_InputArguments,6053,Variable
RecipeManagementType_GetRecipes_OutputArguments,6054,Variable
RecipeManagementType_SetRecipes_InputArguments,6055,Variable
JobStatisticsType_EndTime,6056,Variable
JobStatisticsType_StartTime,6057,Variable
JobStatisticsType_TotalInitializingTime,6058,Variable
JobStatisticsType_TotalInterruptedTime,6059,Variable
JobStatisticsType_TotalRunningTime,6060,Variable
MachineStatisticsType_TotalExecutingTime,6061,Variable
MachineStatisticsType_TotalNotAvailableTime,6062,Variable
MachineStatisticsType_TotalNotExecutingTime,6063,Variable
MachineStatisticsType_TotalOutOfServiceTime,6064,Variable
MachineStatisticsType_StartTime,6065,Variable
RecurrentPrognosisType_Activity,6066,Variable
RecurrentPrognosisType_Interval,6067,Variable
RecurrentPrognosisType_LastExecutionTime,6068,Variable
TypeDictionary_BinarySchema,6069,Variable
TypeDictionary_BinarySchema_NamespaceUri,6070,Variable
TypeDictionary_XmlSchema,6071,Variable
TypeDictionary_XmlSchema_NamespaceUri,6072,Variable
TypeDictionary_BinarySchema_ExchangeablePartDataType,6073,Variable
TypeDictionary_XmlSchema_ExchangeablePartDataType,6074,Variable
TypeDictionary_BinarySchema_JobOrderDataType,6075,Variable
TypeDictionary_XmlSchema_JobOrderDataType,6076,Variable
TypeDictionary_BinarySchema_OptionalModuleDataType,6077,Variable
TypeDictionary_XmlSchema_OptionalModuleDataType,6078,Variable
TypeDictionary_BinarySchema_RecipeDataType,6079,Variable
TypeDictionary_XmlSchema_RecipeDataType,6080,Variable
TypeDictionary_BinarySchema_RecipeIdDataType,6081,Variable
TypeDictionary_XmlSchema_RecipeIdDataType,6082,Variable
TypeDictionary_BinarySchema_TTDResultMetaDataType,6083,Variable
TypeDictionary_XmlSchema_TTDResultMetaDataType,6084,Variable
TypeDictionary_BinarySchema_SampleInfoDataType,6085,Variable
TypeDictionary_XmlSchema_SampleInfoDataType,6086,Variable
TypeDictionary_BinarySchema_StatisticResultContentDataType,6087,Variable
TypeDictionary_XmlSchema_StatisticResultContentDataType,6088,Variable
TypeDictionary_BinarySchema_StatisticResultContentWithUnitsDataType,6089,Variable
TypeDictionary_XmlSchema_StatisticResultContentWithUnitsDataType,6090,Variable
TypeDictionary_BinarySchema_TestNumDataType,6091,Variable
TypeDictionary_XmlSchema_TestNumDataType,6092,Variable
TypeDictionary_BinarySchema_TestProcedureIdDataType,6093,Variable
TypeDictionary_XmlSchema_TestProcedureIdDataType,6094,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_GetResultById_InputArguments,6095,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_GetResultById_OutputArguments,6096,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_ClientProcessingTimeout,6097,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_CloseAndCommit_InputArguments,6098,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_CloseAndCommit_OutputArguments,6099,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_GenerateFileForRead_InputArguments,6100,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_GenerateFileForRead_OutputArguments,6101,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_GenerateFileForWrite_InputArguments,6102,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_GenerateFileForWrite_OutputArguments,6103,Variable
TTDResultManagementType_GetResultById_InputArguments,6111,Variable
TTDResultManagementType_GetResultById_OutputArguments,6112,Variable
TTDResultManagementType_ResultTransfer_GenerateFileForRead_InputArguments,6113,Variable
TTDResultManagementType_ResultTransfer_GenerateFileForRead_OutputArguments,6114,Variable
TTDResultManagementType_ResultTransfer_ClientProcessingTimeout,6115,Variable
TTDResultManagementType_ResultTransfer_CloseAndCommit_InputArguments,6116,Variable
TTDResultManagementType_ResultTransfer_CloseAndCommit_OutputArguments,6117,Variable
TTDResultManagementType_ResultTransfer_GenerateFileForWrite_InputArguments,6118,Variable
TTDResultManagementType_ResultTransfer_GenerateFileForWrite_OutputArguments,6119,Variable
TTDResultManagementType_Results_ResultVariable,6120,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData,6121,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_CanBeDeleted,6122,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_CreationTime,6123,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_HasTransferableDataOnFile,6124,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_IsPartial,6125,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_JobOrder,6126,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_ProductInstanceUri,6127,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_SampleId,6128,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_TesterJobId,6129,Variable
TTDResultManagementType_Results_ResultVariable_ResultMetaData_TesterSampleResultId,6130,Variable
TextileTestingDeviceType_AvailableExchangeableParts,6131,Variable
TextileTestingDeviceType_Identification_ProductInstanceUri,6132,Variable
TextileTestingDeviceType_Identification_Manufacturer,6133,Variable
TextileTestingDeviceType_Identification_SerialNumber,6134,Variable
TextileTestingDeviceType_InstalledTesterModules,6135,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_MachineryItemState_CurrentState,6136,Variable
TextileTestingDeviceType_MachineryBuildingBlocks_MachineryItemState_CurrentState_Id,6137,Variable
TextileTestingDeviceType_MachineStatistics_TotalExecutingTime,6141,Variable
TextileTestingDeviceType_MachineStatistics_TotalNotAvailableTime,6142,Variable
TextileTestingDeviceType_MachineStatistics_TotalNotExecutingTime,6143,Variable
TextileTestingDeviceType_MachineStatistics_TotalOutOfServiceTime,6144,Variable
TextileTestingDeviceType_RecipeManagement_GetRecipeIds_OutputArguments,6145,Variable
TextileTestingDeviceType_TestProcedureIds,6146,Variable
Server_Namespaces_http___opcfoundation_org_UA_TTD__IsNamespaceSubset,6147,Variable
Server_Namespaces_http___opcfoundation_org_UA_TTD__NamespacePublicationDate,6148,Variable
Server_Namespaces_http___opcfoundation_org_UA_TTD__NamespaceUri,6149,Variable
Server_Namespaces_http___opcfoundation_org_UA_TTD__NamespaceVersion,6150,Variable
Server_Namespaces_http___opcfoundation_org_UA_TTD__StaticNodeIdTypes,6151,Variable
Server_Namespaces_http___opcfoundation_org_UA_TTD__StaticNumericNodeIdRange,6152,Variable
Server_Namespaces_http___opcfoundation_org_UA_TTD__StaticStringNodeIdPattern,6153,Variable
RecipeManagementType_GetRecipeIds,7001,Method
RecipeManagementType_GetRecipe,7002,Method
RecipeManagementType_SetRecipe,7003,Method
RecipeManagementType_DeleteRecipe,7004,Method
RecipeManagementType_GetRecipes,7005,Method
RecipeManagementType_SetRecipes,7006,Method
MachineStatisticsType_ResetStatistics,7007,Method
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderID,7008,Method
TTDResultManagementType_GetResultById,7009,Method
TTDResultManagementType_ResultTransfer_GenerateFileForRead,7010,Method
TTDResultManagementType_ResultTransfer_CloseAndCommit,7011,Method
TTDResultManagementType_ResultTransfer_GenerateFileForWrite,7012,Method
TextileTestingDeviceType_MachineryBuildingBlocks_JobManagement_JobOrderResults_RequestJobResponseByJobOrderState,7013,Method
TextileTestingDeviceType_RecipeManagement_GetRecipeIds,7014,Method
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_GetResultById,7019,Method
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_CloseAndCommit,7020,Method
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_GenerateFileForRead,7021,Method
TextileTestingDeviceType_MachineryBuildingBlocks_ResultManagement_ResultTransfer_GenerateFileForWrite,7022,Method
